2ndFlrSF,MasVnrArea,GarageYrBlt,BedroomAbvGr,BsmtExposure,BsmtFinType1,GarageFinish,1stFlrSF,BsmtFinSF1,BsmtUnfSF,GarageArea,GrLivArea,KitchenQual,LotArea,LotFrontage,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice,GarageYrBlt_missing,LotFrontage_missing
992,567,1948,4,No,Rec,None,928,220,708,400,1920,TA,11345,95.0,0,5,5,928,1948,1950,137000,0,0
0,320,1973,3,No,ALQ,Unf,1242,916,326,528,1242,TA,9600,80.0,0,6,7,1242,1973,1973,175500,0,0
1152,0,1941,4,No,GLQ,RFn,1188,275,877,252,2340,Gd,9042,66.0,60,9,7,1152,1941,2006,266500,0,0
0,442,1998,3,No,Unf,RFn,1661,0,1649,598,1661,Gd,12137,48.0,34,5,7,1649,1998,1998,224900,0,0
0,174,1987,3,No,BLQ,RFn,1113,751,392,504,1113,TA,7917,70.0,30,7,6,1143,1976,1976,148000,0,1
456,0,1946,3,No,ALQ,Unf,774,384,363,305,1230,TA,4712,51.0,57,7,4,747,1946,1950,121600,0,0
0,0,1980,3,No,ALQ,Unf,1279,641,276,473,1279,TA,10125,75.0,83,6,6,1196,1977,1977,171500,0,0
1096,664,2003,3,Av,GLQ,Fin,1572,1016,556,726,2668,Ex,13688,110.0,0,5,9,1572,2003,2004,412500,0,0
0,0,1962,2,No,BLQ,Unf,848,152,628,539,1208,TA,6240,52.0,23,5,4,780,1925,1950,103000,0,0
0,0,2005,3,Av,GLQ,Fin,1310,24,1286,400,1310,Gd,8767,65.0,0,5,7,1310,2005,2005,164990,0,0
1312,466,2006,4,No,Unf,Fin,1264,0,1234,666,2576,Ex,12438,82.0,100,5,8,1234,2006,2006,361919,0,0
0,180,1980,2,Gd,GLQ,Unf,936,936,0,672,936,TA,7200,60.0,0,5,5,936,1980,1980,140000,0,0
806,0,1920,4,No,Unf,Unf,841,0,806,216,1647,Fa,6858,66.0,66,4,6,806,1915,1950,128000,0,0
0,84,2006,2,Av,GLQ,RFn,1220,684,515,632,1220,Gd,7406,64.0,54,5,7,1199,2006,2006,194000,0,0
0,0,1980,3,No,LwQ,Unf,882,138,276,461,882,TA,7700,70.0,0,5,5,882,1972,1972,112500,0,0
672,304,1970,3,No,Unf,Unf,630,0,630,440,1302,TA,2016,24.0,0,5,5,630,1970,1970,106000,0,0
0,0,1990,3,No,Unf,None,1442,0,1424,500,1442,TA,11851,99.0,34,5,7,1424,1990,1990,180500,0,0
0,246,2005,2,No,GLQ,Fin,1561,1153,408,556,1561,Ex,7313,60.0,47,5,9,1561,2005,2005,277500,0,0
0,320,1998,2,No,GLQ,None,1204,866,338,412,1204,TA,4500,32.0,247,5,6,1204,1998,1998,162000,0,0
689,0,1928,3,No,Rec,Unf,689,141,548,360,1378,Gd,9600,60.0,0,9,7,689,1928,2005,161000,0,0
0,147,2004,1,Av,GLQ,RFn,848,697,151,420,848,Gd,4426,70.0,0,5,6,848,2004,2004,149300,0,1
0,244,2000,3,Av,GLQ,RFn,1525,1400,125,541,1525,Gd,9100,70.0,36,5,7,1525,2000,2000,235000,0,0
0,203,1961,2,No,Rec,Unf,1235,600,635,480,1235,TA,8500,85.0,0,3,5,1235,1961,1961,98600,0,0
796,0,2007,3,No,Unf,Fin,616,0,616,432,1412,Gd,8499,73.0,36,5,6,616,2006,2007,156932,0,0
1120,0,1979,6,None,None,Unf,1120,0,0,528,2240,TA,7018,64.0,0,5,5,0,1979,1979,142953,0,0
1129,0,1992,4,No,GLQ,RFn,1166,728,367,590,2295,Gd,13346,70.0,40,5,7,1095,1992,2000,268000,0,1
0,171,2003,3,Av,BLQ,Fin,1668,370,315,502,1668,Gd,10635,48.0,262,5,8,1657,2003,2003,232000,0,0
0,240,2005,3,Av,GLQ,RFn,1614,20,1594,865,1614,Gd,11210,86.0,59,5,7,1614,2005,2006,221500,0,0
0,0,0,2,No,ALQ,None,866,329,357,0,866,Gd,3880,40.0,42,9,5,686,1945,1997,110500,1,0
0,306,2006,3,Av,Unf,RFn,1494,0,1494,840,1494,Gd,10652,91.0,33,5,7,1494,2006,2007,279500,0,0
716,0,2004,3,No,None,Fin,716,425,291,432,1432,Gd,7795,71.0,51,5,7,716,2004,2005,188500,0,0
846,280,2003,3,Av,GLQ,Fin,1058,546,512,736,1904,Ex,10927,74.0,60,5,8,1058,2005,2005,275000,0,0
0,255,1977,3,Av,ALQ,Unf,1125,631,410,352,1125,TA,7200,72.0,0,6,6,1041,1976,1976,125000,0,0
0,82,2005,2,Gd,GLQ,Fin,1072,547,0,525,1072,TA,3675,35.0,44,5,6,547,2005,2006,140000,0,0
0,0,1955,2,No,LwQ,Fin,1867,379,470,303,1867,TA,10708,70.0,0,5,5,1617,1955,1993,190000,0,1
672,0,1934,3,No,BLQ,Unf,810,156,516,400,1482,Fa,12155,70.0,0,8,6,672,1925,1950,140000,0,1
1218,380,2005,4,Av,Unf,RFn,1158,0,1158,853,2376,Gd,14215,101.0,154,5,8,1158,2005,2006,325300,0,0
0,0,1950,3,None,None,Unf,1048,0,0,420,1048,TA,7200,60.0,27,5,5,0,1950,1950,98300,0,0
918,288,1965,4,Gd,ALQ,Unf,902,454,410,492,1820,Gd,13700,70.0,84,6,7,864,1965,1988,201800,0,1
600,0,2005,2,No,Unf,RFn,520,0,600,480,1200,Gd,3180,30.0,166,5,7,600,2005,2005,151000,0,0
0,0,2009,3,Gd,Unf,Fin,2018,0,2002,746,2018,Ex,13214,89.0,76,5,9,2002,2008,2009,378500,0,0
0,0,0,3,No,BLQ,None,996,290,706,0,996,TA,13907,63.0,0,6,5,996,1940,1969,108000,1,0
0,170,2003,1,Av,GLQ,Fin,848,686,162,420,848,Gd,4435,37.0,0,5,6,848,2003,2003,136500,0,0
887,0,2007,3,No,Unf,Fin,874,0,874,578,1761,Gd,10207,84.0,105,6,7,874,2007,2007,227875,0,0
0,0,1977,3,No,Rec,Fin,1057,417,640,576,1057,TA,7420,70.0,0,5,5,1057,1962,1962,132000,0,0
0,0,2001,0,Av,GLQ,Fin,1593,1153,440,682,1593,Ex,4923,41.0,120,5,8,1593,2001,2002,286000,0,0
709,0,2000,3,No,GLQ,Unf,673,641,32,490,1382,Gd,2651,70.0,50,5,7,673,2000,2000,165000,0,1
0,0,2004,2,Mn,None,None,1391,16,1375,530,1391,Gd,4282,59.0,158,5,7,1391,2004,2004,196000,0,0
0,70,1951,2,No,BLQ,Unf,1363,650,178,288,1363,TA,14559,75.0,42,7,5,1008,1951,2000,164900,0,0
0,100,2002,3,No,None,RFn,1459,0,1459,527,1459,Gd,8749,70.0,39,5,7,1459,2002,2002,192000,0,0
0,0,2000,2,Av,GLQ,RFn,1652,1196,298,499,1652,Ex,5330,41.0,48,5,8,1494,2000,2000,251000,0,0
0,0,1981,3,Gd,GLQ,Unf,1026,505,0,576,1026,TA,10970,70.0,0,6,6,940,1978,1978,147000,0,1
1320,0,1950,4,No,Unf,Unf,1320,0,1240,864,2640,Gd,11700,65.0,0,7,7,1240,1880,2003,265979,0,0
842,0,2004,3,No,Unf,RFn,798,0,798,520,1640,Gd,8366,65.0,45,5,6,798,2004,2004,173000,0,0
0,0,1930,3,No,Unf,Unf,1108,0,637,280,1108,Gd,7449,57.0,0,7,7,637,1930,1950,139400,0,0
0,0,0,2,No,None,None,693,0,693,0,693,Fa,4118,153.0,20,4,4,693,1941,1950,52500,1,0
224,161,1950,3,No,LwQ,Unf,979,185,524,352,1203,Gd,7015,70.0,0,4,5,709,1950,1950,110000,0,1
0,226,1963,3,Gd,Rec,RFn,1572,1159,413,995,1572,TA,35133,50.0,263,4,5,1572,1963,1963,186700,0,0
0,0,2003,3,No,Unf,Fin,1560,0,1560,573,1560,Gd,9196,129.0,150,5,7,1560,2003,2003,201000,0,0
979,423,1946,4,No,Rec,Unf,979,484,495,492,1958,TA,7136,82.0,0,6,6,979,1946,1950,145000,0,0
0,0,1966,3,No,Rec,None,894,180,340,384,894,TA,7094,99.0,0,5,5,894,1966,1966,125000,0,0
0,16,2004,2,No,GLQ,Fin,1269,24,1232,430,1269,Gd,3182,43.0,20,5,8,1256,2004,2005,192000,0,0
0,256,2008,3,No,None,RFn,1428,0,1417,554,1428,Ex,12274,91.0,60,5,7,1417,2008,2008,227680,0,0
0,426,2008,2,Av,GLQ,Fin,1932,1336,596,774,1932,Ex,12444,96.0,66,5,8,1932,2008,2008,394617,0,0
0,616,2005,2,No,GLQ,RFn,1684,28,1656,564,1684,Ex,8849,63.0,72,5,9,1684,2005,2005,266000,0,0
1589,603,2003,4,Gd,ALQ,Fin,1690,1416,234,841,3279,Ex,53504,47.0,36,5,8,1650,2003,2003,538000,0,0
0,0,1958,2,Mn,ALQ,Unf,816,690,126,288,816,TA,8877,67.0,0,6,4,816,1938,1958,100000,0,0
941,309,1966,4,No,Rec,None,1216,445,479,487,2157,Gd,14200,88.0,66,6,7,924,1966,1966,226000,0,0
878,116,1998,3,No,GLQ,RFn,804,505,299,523,1682,Gd,8750,70.0,77,5,6,804,1998,1998,200500,0,0
0,0,0,2,No,Unf,None,698,0,698,0,698,TA,9405,50.0,200,9,5,698,1947,2008,118000,1,0
0,0,1966,3,Av,BLQ,None,1687,353,60,572,1687,TA,57200,70.0,0,5,5,747,1948,1950,160000,0,1
612,76,2009,3,Av,Unf,RFn,612,0,612,528,1224,Gd,3951,40.0,234,5,6,612,2009,2009,164500,0,0
0,84,2002,6,No,GLQ,Unf,1728,40,1424,352,1728,TA,10624,70.0,0,4,5,1728,1964,1964,119000,0,1
0,0,2005,3,No,Unf,Unf,1141,0,1141,484,1141,TA,13072,63.0,0,5,6,1141,2005,2005,142500,0,0
0,0,1970,2,Gd,GLQ,Unf,1277,778,499,526,1277,TA,10628,85.0,0,5,7,1277,1970,1970,167000,0,0
351,0,1979,3,No,Unf,Unf,772,0,732,264,1123,TA,6060,50.0,0,5,4,732,1939,1950,100000,0,0
0,0,1981,4,No,ALQ,Fin,2524,1104,1420,542,2524,Gd,9600,80.0,120,5,8,2524,1981,1981,278000,0,0
0,0,2006,3,No,GLQ,RFn,1314,24,1290,440,1314,Gd,9317,78.0,22,5,6,1314,2006,2006,176432,0,0
653,0,1981,4,No,BLQ,Unf,1328,622,500,576,1981,Gd,7804,65.0,44,3,4,1122,1928,1950,135000,0,0
0,0,1957,2,No,Rec,Unf,864,167,697,572,864,TA,8172,60.0,0,7,5,864,1955,1990,115000,0,0
514,0,1925,3,No,Unf,Unf,912,0,912,216,1426,Gd,7642,55.0,240,8,7,912,1918,1998,189950,0,0
0,130,2007,2,No,Unf,Fin,1555,0,1373,660,1555,Gd,3684,53.0,20,5,7,1373,2007,2007,174000,0,0
